date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2022-09-25,2022,9,25,38,6,1,0,15.45,2.14,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0100,BrandD Toothpaste,Personal Care,Toothpaste,BrandD,65,13.42,0.0,0,872.3,872.3,263,0,4,S049,0.74,0.251
2023-02-12,2023,2,12,6,6,1,0,10.52,6.64,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,70,11.21,0.0,0,784.7,784.7,194,0,13,S046,2.35,0.22
2022-03-23,2022,3,23,12,2,0,0,15.04,1.96,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0074,BrandB Softener,Home Care,Softener,BrandB,105,9.53,0.0,0,1000.65,1000.65,224,0,10,S060,1.75,0.512
2022-02-17,2022,2,17,7,3,0,0,15.64,2.93,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,31,6.09,0.0,0,188.79,188.79,438,0,2,S042,9.51,0.172
2022-07-11,2022,7,11,28,0,0,0,12.64,3.39,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0004,BrandD Soda,Beverages,Soda,BrandD,89,1.81,0.0,0,161.09,161.09,278,0,6,S045,6.8,0.283
2023-03-20,2023,3,20,12,0,0,0,9.54,1.92,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,57,4.61,0.0,0,262.77,262.77,355,0,11,S024,3.85,0.345
2021-02-22,2021,2,22,8,0,0,0,17.08,1.76,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,99,8.42,0.0,0,833.58,833.58,248,0,10,S041,8.79,0.515
2022-10-28,2022,10,28,43,4,0,0,12.07,1.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0029,BrandE Chips,Snacks,Chips,BrandE,56,2.24,0.0,0,125.44,125.44,255,0,4,S035,0.64,0.28
2022-05-02,2022,5,2,18,0,0,0,11.25,11.58,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,109,4.19,0.0,0,456.71,456.71,236,0,5,S036,4.89,0.403
2023-07-23,2023,7,23,29,6,1,0,4.54,6.38,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0089,BrandE Shampoo,Personal Care,Shampoo,BrandE,54,10.67,0.0,0,576.18,576.18,264,0,1,S009,4.25,0.464
2022-08-12,2022,8,12,32,4,0,0,15.3,5.51,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0016,BrandD Water,Beverages,Water,BrandD,49,9.51,0.0,0,465.99,465.99,151,0,5,S027,5.59,0.274
2023-05-15,2023,5,15,20,0,0,0,11.95,3.02,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0017,BrandE Water,Beverages,Water,BrandE,18,1.91,0.0,0,34.38,34.38,358,0,10,S001,8.6,0.357
2021-06-22,2021,6,22,25,1,0,0,16.61,2.52,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,86,6.84,0.0,0,588.24,588.24,331,0,6,S048,1.27,0.237
2023-04-11,2023,4,11,15,1,0,0,15.37,7.32,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,92,8.26,0.0,0,759.92,759.92,269,0,2,S014,5.62,0.328
2023-01-30,2023,1,30,5,0,0,0,8.83,4.09,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0001,BrandA Soda,Beverages,Soda,BrandA,34,6.24,0.0,0,212.16,212.16,340,0,4,S034,2.88,0.383
2023-02-02,2023,2,2,5,3,0,0,15.26,2.48,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0074,BrandB Softener,Home Care,Softener,BrandB,35,9.53,0.0,0,333.55,333.55,240,0,14,S051,0.94,0.471
2021-11-29,2021,11,29,48,0,0,0,15.58,0.61,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,42,8.32,0.0,0,349.44,349.44,254,0,11,S047,4.15,0.405
2021-07-07,2021,7,7,27,2,0,0,11.05,2.25,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0036,BrandF Chocolate,Snacks,Chocolate,BrandF,65,11.81,0.0,0,767.65,767.65,265,0,14,S043,0.9,0.509
2021-06-02,2021,6,2,22,2,0,0,15.17,0.19,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,28,14.2,0.0,0,397.6,397.6,161,0,8,S032,1.09,0.41
2021-03-17,2021,3,17,11,2,0,0,12.8,2.0,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0008,BrandB Juice,Beverages,Juice,BrandB,155,3.55,0.0,0,550.25,550.25,475,0,1,S056,1.39,0.531
2021-02-21,2021,2,21,7,6,1,0,12.87,4.59,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0029,BrandE Chips,Snacks,Chips,BrandE,45,2.24,0.0,0,100.8,100.8,410,0,5,S044,8.36,0.328
2022-12-16,2022,12,16,50,4,0,0,14.32,2.12,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0018,BrandF Water,Beverages,Water,BrandF,9,14.52,0.0,0,130.68,130.68,244,0,9,S020,5.28,0.422
2023-05-30,2023,5,30,22,1,0,0,12.04,1.89,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,0,8.32,0.0,0,0.0,0.0,292,1,12,S020,5.31,0.491
2021-09-17,2021,9,17,37,4,0,0,7.46,0.67,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0071,BrandE Detergent,Home Care,Detergent,BrandE,24,14.47,0.0,0,347.28,347.28,390,0,2,S001,4.16,0.252
2023-03-29,2023,3,29,13,2,0,0,8.86,2.81,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,23,10.03,0.0,0,230.69,230.69,181,0,11,S027,0.94,0.147
2023-04-27,2023,4,27,17,3,0,0,12.0,2.72,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,59,12.44,0.0,0,733.96,733.96,192,0,4,S024,5.28,0.343
2023-12-30,2023,12,30,52,5,1,0,14.22,3.15,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0018,BrandF Water,Beverages,Water,BrandF,45,14.52,0.0,0,653.4,653.4,231,0,5,S025,8.27,0.388
2021-11-10,2021,11,10,45,2,0,0,12.81,0.77,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,11,5.75,0.0,0,63.25,63.25,482,0,15,S006,3.72,0.465
2023-05-11,2023,5,11,19,3,0,0,17.14,1.05,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,129,5.77,0.0,0,744.33,744.33,328,0,5,S016,1.55,0.339
2022-11-21,2022,11,21,47,0,0,0,19.19,4.37,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0004,BrandD Soda,Beverages,Soda,BrandD,64,1.81,0.0,0,115.84,115.84,403,0,5,S053,2.23,0.494
2022-06-13,2022,6,13,24,0,0,0,8.01,4.02,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,25,6.44,0.0,0,161.0,161.0,176,0,11,S028,7.79,0.415
2021-08-01,2021,8,1,30,6,1,0,12.85,0.53,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,18,10.9,0.0,0,196.2,196.2,350,0,9,S007,6.96,0.319
2023-09-26,2023,9,26,39,1,0,0,13.66,7.88,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0008,BrandB Juice,Beverages,Juice,BrandB,71,3.55,0.0,0,252.05,252.05,327,0,1,S021,5.91,0.405
2022-05-15,2022,5,15,19,6,1,0,10.09,3.15,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0042,BrandF Biscuits,Snacks,Biscuits,BrandF,0,5.63,0.0,0,0.0,0.0,330,1,4,S054,1.79,0.48
2021-09-08,2021,9,8,36,2,0,0,17.8,5.33,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,101,11.16,0.0,0,1127.16,1127.16,119,0,5,S026,8.55,0.347
2023-05-21,2023,5,21,20,6,1,0,15.45,2.4,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0009,BrandC Juice,Beverages,Juice,BrandC,11,5.26,0.0,0,57.86,57.86,272,0,9,S055,2.21,0.336
2022-02-26,2022,2,26,8,5,1,0,17.53,7.56,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0057,BrandC Milk,Dairy,Milk,BrandC,24,14.02,0.0,0,336.48,336.48,460,0,4,S007,5.01,0.483
2022-07-08,2022,7,8,27,4,0,0,10.81,5.39,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,173,1.1,0.0,0,190.3,190.3,365,0,13,S045,10.09,0.496
2022-02-14,2022,2,14,7,0,0,0,13.01,0.66,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0017,BrandE Water,Beverages,Water,BrandE,9,1.91,0.0,0,17.19,17.19,372,0,5,S021,6.69,0.177
2021-12-13,2021,12,13,50,0,0,0,14.96,0.49,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0017,BrandE Water,Beverages,Water,BrandE,70,1.91,0.0,0,133.7,133.7,214,0,12,S042,0.82,0.398
2023-11-29,2023,11,29,48,2,0,0,19.1,6.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0057,BrandC Milk,Dairy,Milk,BrandC,18,14.02,0.2,1,252.36,201.89,418,0,13,S050,3.46,0.256
2022-12-13,2022,12,13,50,1,0,0,12.7,2.24,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0053,BrandE Yogurt,Dairy,Yogurt,BrandE,60,13.71,0.0,0,822.6,822.6,236,0,12,S026,8.68,0.495
2023-10-08,2023,10,8,40,6,1,0,17.34,1.69,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,36,11.79,0.0,0,424.44,424.44,302,0,8,S052,7.4,0.408
2022-09-22,2022,9,22,38,3,0,0,16.28,1.85,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,110,13.95,0.1,1,1534.5,1381.05,341,0,3,S002,1.79,0.513
2021-08-27,2021,8,27,34,4,0,0,12.12,2.53,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,88,4.33,0.0,0,381.04,381.04,274,0,5,S042,6.39,0.264
2021-07-09,2021,7,9,27,4,0,0,17.05,1.2,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,39,10.58,0.0,0,412.62,412.62,369,0,6,S024,2.68,0.254
2023-08-22,2023,8,22,34,1,0,0,14.97,0.6,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0006,BrandF Soda,Beverages,Soda,BrandF,56,1.29,0.0,0,72.24,72.24,209,0,11,S060,6.7,0.527
2021-01-26,2021,1,26,4,1,0,0,13.19,2.13,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0074,BrandB Softener,Home Care,Softener,BrandB,31,9.53,0.0,0,295.43,295.43,223,0,7,S030,4.03,0.203
2023-02-09,2023,2,9,6,3,0,0,14.73,2.85,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0057,BrandC Milk,Dairy,Milk,BrandC,23,14.02,0.0,0,322.46,322.46,415,0,2,S034,2.04,0.364
2022-10-17,2022,10,17,42,0,0,0,11.21,0.93,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0028,BrandD Chips,Snacks,Chips,BrandD,62,9.37,0.0,0,580.94,580.94,287,0,11,S007,0.81,0.386
2021-10-25,2021,10,25,43,0,0,0,11.67,3.59,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0053,BrandE Yogurt,Dairy,Yogurt,BrandE,34,13.71,0.0,0,466.14,466.14,389,0,7,S044,4.68,0.187
2022-01-06,2022,1,6,1,3,0,0,15.69,4.71,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0017,BrandE Water,Beverages,Water,BrandE,60,1.91,0.3,1,114.6,80.22,319,0,10,S054,3.37,0.428
2023-06-24,2023,6,24,25,5,1,0,13.57,0.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,0,1.48,0.0,0,0.0,0.0,287,1,3,S039,4.94,0.538
2022-05-30,2022,5,30,22,0,0,0,10.72,2.89,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,31,14.2,0.0,0,440.2,440.2,453,0,13,S022,2.79,0.287
2022-12-18,2022,12,18,50,6,1,0,13.41,1.39,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0054,BrandF Yogurt,Dairy,Yogurt,BrandF,79,6.75,0.0,0,533.25,533.25,204,0,8,S010,2.33,0.476
2023-07-12,2023,7,12,28,2,0,0,19.05,3.44,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,58,8.17,0.0,0,473.86,473.86,506,0,10,S031,1.06,0.221
2021-08-31,2021,8,31,35,1,0,0,11.85,3.57,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,8,1.44,0.15,1,11.52,9.79,242,0,9,S058,4.11,0.328
2022-05-29,2022,5,29,21,6,1,0,18.94,0.92,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,61,10.58,0.0,0,645.38,645.38,276,0,7,S053,3.57,0.492
2022-08-13,2022,8,13,32,5,1,0,11.09,4.52,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,60,11.21,0.0,0,672.6,672.6,248,0,1,S002,4.26,0.424
2023-09-30,2023,9,30,39,5,1,0,14.26,1.67,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,0,5.26,0.0,0,0.0,0.0,390,1,6,S025,8.29,0.409
2022-02-23,2022,2,23,8,2,0,0,12.46,5.51,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,18,1.57,0.0,0,28.26,28.26,164,0,7,S008,6.57,0.39
2023-10-18,2023,10,18,42,2,0,0,13.2,3.6,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,17,9.99,0.0,0,169.83,169.83,295,0,13,S023,1.12,0.475
2021-03-30,2021,3,30,13,1,0,0,12.22,6.64,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,103,11.65,0.0,0,1199.95,1199.95,392,0,3,S024,2.25,0.351
2023-03-20,2023,3,20,12,0,0,0,17.87,3.21,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0027,BrandC Chips,Snacks,Chips,BrandC,38,14.15,0.0,0,537.7,537.7,318,0,1,S048,4.92,0.4
2023-11-27,2023,11,27,48,0,0,0,15.79,0.73,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0018,BrandF Water,Beverages,Water,BrandF,79,14.52,0.3,1,1147.08,802.96,301,0,1,S004,9.8,0.412
2023-10-18,2023,10,18,42,2,0,0,14.96,3.57,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,98,2.68,0.0,0,262.64,262.64,190,0,12,S009,3.69,0.264
2022-08-09,2022,8,9,32,1,0,0,17.12,3.08,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0029,BrandE Chips,Snacks,Chips,BrandE,27,2.24,0.0,0,60.48,60.48,319,0,14,S043,6.84,0.155
2022-07-26,2022,7,26,30,1,0,0,11.39,8.38,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,93,9.99,0.0,0,929.07,929.07,269,0,9,S005,2.55,0.507
2023-04-02,2023,4,2,13,6,1,0,12.21,5.46,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,54,13.95,0.0,0,753.3,753.3,191,0,2,S031,6.15,0.537
2023-09-28,2023,9,28,39,3,0,0,13.04,0.27,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,5,8.26,0.0,0,41.3,41.3,350,0,4,S039,0.6,0.441
2023-05-12,2023,5,12,19,4,0,0,11.97,3.39,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,60,10.03,0.0,0,601.8,601.8,286,0,2,S022,3.89,0.515
2021-04-20,2021,4,20,16,1,0,0,21.89,2.66,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,32,11.65,0.0,0,372.8,372.8,385,0,7,S059,3.62,0.434
2022-07-01,2022,7,1,26,4,0,0,15.69,2.73,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,52,2.3,0.0,0,119.6,119.6,216,0,6,S049,8.25,0.388
2023-06-26,2023,6,26,26,0,0,0,13.72,1.17,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0075,BrandC Softener,Home Care,Softener,BrandC,16,1.72,0.0,0,27.52,27.52,411,0,4,S029,10.49,0.489
2022-01-31,2022,1,31,5,0,0,0,9.2,7.44,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,23,4.33,0.0,0,99.59,99.59,377,0,15,S038,0.55,0.251
2021-03-30,2021,3,30,13,1,0,0,8.0,2.97,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0006,BrandF Soda,Beverages,Soda,BrandF,69,1.29,0.0,0,89.01,89.01,229,0,13,S027,1.89,0.321
2023-01-09,2023,1,9,2,0,0,0,9.14,4.19,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,43,5.77,0.0,0,248.11,248.11,118,0,3,S011,0.79,0.406
2022-01-23,2022,1,23,3,6,1,0,18.72,5.74,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,189,11.79,0.0,0,2228.31,2228.31,338,0,10,S041,3.12,0.538
2021-01-12,2021,1,12,2,1,0,0,13.27,0.86,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,53,4.93,0.0,0,261.29,261.29,287,0,13,S030,1.96,0.352
2022-04-27,2022,4,27,17,2,0,0,11.64,1.62,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0014,BrandB Water,Beverages,Water,BrandB,121,3.8,0.0,0,459.8,459.8,341,0,15,S057,2.76,0.491
2023-01-30,2023,1,30,5,0,0,0,14.79,2.23,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0057,BrandC Milk,Dairy,Milk,BrandC,87,14.02,0.0,0,1219.74,1219.74,321,0,6,S008,8.76,0.285
2023-08-30,2023,8,30,35,2,0,0,12.5,0.32,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,11,2.68,0.0,0,29.48,29.48,224,0,1,S043,1.52,0.381
2021-03-13,2021,3,13,10,5,1,0,10.83,11.58,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,43,9.99,0.0,0,429.57,429.57,318,0,13,S049,1.51,0.338
2021-04-07,2021,4,7,14,2,0,0,9.38,4.56,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,30,6.84,0.0,0,205.2,205.2,156,0,2,S040,6.42,0.432
2022-08-14,2022,8,14,32,6,1,0,15.89,2.81,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,40,1.57,0.15,1,62.8,53.38,210,0,12,S037,3.65,0.543
2021-08-27,2021,8,27,34,4,0,0,12.13,2.97,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,44,6.44,0.0,0,283.36,283.36,335,0,6,S004,2.12,0.334
2021-10-21,2021,10,21,42,3,0,0,11.36,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0054,BrandF Yogurt,Dairy,Yogurt,BrandF,19,6.75,0.0,0,128.25,128.25,328,0,3,S013,1.03,0.349
2023-04-27,2023,4,27,17,3,0,0,18.69,4.08,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,38,5.4,0.0,0,205.2,205.2,363,0,8,S046,9.06,0.488
2023-01-02,2023,1,2,1,0,0,0,12.83,7.02,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0004,BrandD Soda,Beverages,Soda,BrandD,67,1.81,0.0,0,121.27,121.27,204,0,8,S007,7.12,0.42
2023-10-12,2023,10,12,41,3,0,0,11.47,2.76,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,60,5.4,0.0,0,324.0,324.0,303,0,3,S034,7.67,0.476
2021-01-28,2021,1,28,4,3,0,0,13.25,1.87,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,126,6.44,0.0,0,811.44,811.44,398,0,7,S040,1.23,0.44
2022-11-22,2022,11,22,47,1,0,0,15.91,4.36,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,66,10.58,0.0,0,698.28,698.28,411,0,1,S039,4.05,0.375
2022-07-12,2022,7,12,28,1,0,0,16.21,6.39,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,28,10.58,0.0,0,296.24,296.24,298,0,9,S029,1.03,0.348
2022-10-14,2022,10,14,41,4,0,0,10.33,2.07,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,38,10.58,0.0,0,402.04,402.04,80,0,3,S033,3.13,0.48
2023-04-17,2023,4,17,16,0,0,0,15.23,4.16,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0029,BrandE Chips,Snacks,Chips,BrandE,48,2.24,0.0,0,107.52,107.52,289,0,9,S007,4.95,0.439
2022-08-19,2022,8,19,33,4,0,0,4.83,8.81,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,35,5.77,0.0,0,201.95,201.95,293,0,2,S015,2.96,0.464
2022-05-19,2022,5,19,20,3,0,0,5.61,1.18,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0054,BrandF Yogurt,Dairy,Yogurt,BrandF,78,6.75,0.0,0,526.5,526.5,280,0,12,S010,3.93,0.471
2021-11-10,2021,11,10,45,2,0,0,10.05,4.08,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,149,10.9,0.0,0,1624.1,1624.1,376,0,10,S028,4.67,0.494
2022-11-24,2022,11,24,47,3,0,0,11.13,0.84,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,36,1.08,0.0,0,38.88,38.88,81,0,9,S040,0.96,0.518
2022-03-08,2022,3,8,10,1,0,0,12.41,0.97,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,37,10.9,0.0,0,403.3,403.3,361,0,5,S018,2.77,0.436
2022-04-25,2022,4,25,17,0,0,0,16.26,2.19,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,46,6.44,0.0,0,296.24,296.24,168,0,5,S044,3.98,0.421
2021-04-13,2021,4,13,15,1,0,0,10.25,2.51,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,46,1.48,0.0,0,68.08,68.08,323,0,7,S055,1.62,0.377
2022-01-25,2022,1,25,4,1,0,0,9.66,1.62,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0025,BrandA Chips,Snacks,Chips,BrandA,31,8.65,0.0,0,268.15,268.15,358,0,9,S026,2.98,0.332
2022-05-16,2022,5,16,20,0,0,0,12.88,3.23,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0012,BrandF Juice,Beverages,Juice,BrandF,23,5.09,0.0,0,117.07,117.07,88,0,8,S057,4.23,0.491
2023-06-09,2023,6,9,23,4,0,0,9.81,5.54,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,23,10.49,0.0,0,241.27,241.27,245,0,2,S032,5.15,0.335
2021-09-06,2021,9,6,36,0,0,0,10.05,4.54,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,325,4.93,0.0,0,1602.25,1602.25,157,0,7,S016,2.5,0.486
2021-12-07,2021,12,7,49,1,0,0,9.8,0.38,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0007,BrandA Juice,Beverages,Juice,BrandA,100,12.65,0.0,0,1265.0,1265.0,196,0,2,S058,3.72,0.512
